epoch,phase,container,cpu_pct,mem_used_bytes,mem_limit_bytes,net_rx_bytes,net_tx_bytes,blk_read_bytes,blk_write_bytes,pids
1770571624,startup,imgA,5.31,61561897,1073741824,642,126,0,4100,12
1770571624,startup,imgB,72.98,60030976,1073741824,308,84,0,0,12
1770571627,startup,imgA,0.01,61299753,1073741824,642,126,0,4100,12
1770571627,startup,imgB,0.00,60030976,1073741824,600,126,0,0,12
1770571629,startup,imgA,0.02,62505615,1073741824,712,126,0,4100,12
1770571629,startup,imgB,0.01,60030976,1073741824,600,126,0,0,12
1770571632,startup,imgA,0.00,53246689,1073741824,712,126,0,4100,12
1770571632,startup,imgB,4.20,51285852,1073741824,670,126,0,0,12
1770571635,startup,imgA,0.00,53246689,1073741824,712,126,0,4100,12
1770571635,startup,imgB,0.00,50394563,1073741824,670,126,0,0,12
1770571638,startup,imgA,0.00,53246689,1073741824,782,126,0,4100,12
1770571638,startup,imgB,0.05,50310676,1073741824,740,126,0,0,12
1770571641,startup,imgA,0.00,53246689,1073741824,782,126,0,4100,12
1770571641,startup,imgB,0.00,50310676,1073741824,740,126,0,0,12
1770571644,startup,imgA,0.00,53246689,1073741824,782,126,0,4100,12
1770571644,startup,imgB,0.00,50310676,1073741824,740,126,0,0,12
1770571647,startup,imgA,0.00,53246689,1073741824,782,126,0,4100,12
1770571647,startup,imgB,0.00,50310676,1073741824,740,126,0,0,12
1770571650,startup,imgA,0.00,53246689,1073741824,782,126,0,4100,12
1770571650,startup,imgB,0.00,50310676,1073741824,740,126,0,0,12
1770571653,startup,imgA,4.04,53435433,1073741824,782,126,0,4100,12
1770571653,startup,imgB,0.03,50751078,1073741824,740,126,0,0,12
1770571656,startup,imgA,0.00,53435433,1073741824,852,126,0,4100,12
1770571656,startup,imgB,0.00,50751078,1073741824,810,126,0,0,12
1770571659,startup,imgA,0.00,53676605,1073741824,4230,1830,0,4100,12
1770571659,startup,imgB,0.03,50761564,1073741824,852,126,0,0,12
1770571662,startup,imgA,0.00,53676605,1073741824,4230,1830,0,4100,12
1770571662,startup,imgB,0.00,50761564,1073741824,852,126,0,0,12
1770571666,startup,imgA,0.00,53676605,1073741824,4270,1870,0,4100,12
1770571666,startup,imgB,0.00,50761564,1073741824,852,126,0,0,12
1770571669,startup,imgA,0.00,53687091,1073741824,4410,2080,0,4100,12
1770571669,startup,imgB,0.02,50761564,1073741824,852,126,0,0,12
1770571672,startup,imgA,0.00,53687091,1073741824,4410,2080,0,4100,12
1770571672,startup,imgB,0.00,50761564,1073741824,852,126,0,0,12
1770571675,startup,imgA,0.00,53687091,1073741824,4410,2080,0,4100,12
1770571675,startup,imgB,0.00,50761564,1073741824,852,126,0,0,12
1770571678,startup,imgA,0.00,53687091,1073741824,4410,2080,0,4100,12
1770571678,startup,imgB,0.00,50761564,1073741824,852,126,0,0,12
1770571681,startup,imgA,0.00,53687091,1073741824,4410,2080,0,4100,12
1770571681,startup,imgB,0.00,50761564,1073741824,852,126,0,0,12
1770571684,startup,imgA,0.00,53760492,1073741824,4540,2290,0,4100,12
1770571684,startup,imgB,0.03,50855936,1073741824,852,126,0,0,12
1770571687,startup,imgA,0.00,53760492,1073741824,4540,2290,0,4100,12
