epoch,phase,container,cpu_pct,mem_used_bytes,mem_limit_bytes,net_rx_bytes,net_tx_bytes,blk_read_bytes,blk_write_bytes,pids
1769952483,startup,imgA,5.46,70464307,1073741824,642,126,0,4100,12
1769952483,startup,imgB,69.52,60397978,1073741824,308,84,0,0,12
1769952486,startup,imgA,0.20,70579651,1073741824,712,126,0,4100,12
1769952486,startup,imgB,0.00,60397978,1073741824,600,126,0,0,12
1769952489,startup,imgA,0.01,70579651,1073741824,712,126,0,4100,12
1769952489,startup,imgB,0.00,60397978,1073741824,670,126,0,0,12
1769952492,startup,imgA,0.00,62033756,1073741824,712,126,0,4100,12
1769952492,startup,imgB,3.78,50132419,1073741824,670,126,0,0,12
1769952494,startup,imgA,0.00,62033756,1073741824,782,126,0,4100,12
1769952494,startup,imgB,0.00,50132419,1073741824,670,126,0,0,12
1769952497,startup,imgA,0.03,62033756,1073741824,782,126,0,4100,12
1769952497,startup,imgB,0.00,50132419,1073741824,740,126,0,0,12
1769952500,startup,imgA,0.00,62033756,1073741824,782,126,0,4100,12
1769952500,startup,imgB,0.00,50006589,1073741824,740,126,0,0,12
1769952503,startup,imgA,0.00,62033756,1073741824,782,126,0,4100,12
1769952503,startup,imgB,0.01,50006589,1073741824,740,126,0,0,12
1769952506,startup,imgA,0.00,62033756,1073741824,782,126,0,4100,12
1769952506,startup,imgB,0.00,50006589,1073741824,740,126,0,0,12
1769952509,startup,imgA,0.00,62033756,1073741824,852,126,0,4100,12
1769952509,startup,imgB,0.00,50006589,1073741824,740,126,0,0,12
1769952511,startup,imgA,3.78,62222500,1073741824,852,126,0,4100,12
1769952511,startup,imgB,0.00,50006589,1073741824,740,126,0,0,12
1769952514,startup,imgA,0.00,62222500,1073741824,852,126,0,4100,12
1769952514,startup,imgB,0.00,50446991,1073741824,810,126,0,0,12
1769952517,startup,imgA,0.01,62222500,1073741824,852,126,0,4100,12
1769952517,startup,imgB,0.00,50446991,1073741824,810,126,0,0,12
1769952520,startup,imgA,0.00,62222500,1073741824,852,126,0,4100,12
