epoch,phase,container,cpu_pct,mem_used_bytes,mem_limit_bytes,net_rx_bytes,net_tx_bytes,blk_read_bytes,blk_write_bytes,pids
1769959995,startup,imgA,103.66,66584576,1073741824,790,234,4100,20700000,12
1769959995,startup,imgB,77.16,71072481,1073741824,552,126,0,32800,12
1769959998,startup,imgA,0.02,73442263,1073741824,4140,1860,4100,20700000,12
1769959998,startup,imgB,0.08,74270638,1073741824,642,126,0,32800,12
1769960001,startup,imgA,0.04,73589064,1073741824,4180,1900,4100,20700000,12
1769960001,startup,imgB,0.01,74417439,1073741824,712,126,0,20700000,12
1769960004,startup,imgA,0.00,66878177,1073741824,4180,1900,4100,20700000,12
1769960004,startup,imgB,0.00,74417439,1073741824,712,126,0,20700000,12
1769960007,startup,imgA,0.00,66878177,1073741824,4180,1900,4100,20700000,12
1769960007,startup,imgB,0.00,74417439,1073741824,782,126,0,20700000,12
1769960010,startup,imgA,0.00,66899149,1073741824,4380,2110,4100,20700000,12
1769960010,startup,imgB,0.00,74417439,1073741824,782,126,0,20700000,12
1769960013,startup,imgA,0.00,66899149,1073741824,4380,2110,4100,20700000,12
1769960013,startup,imgB,0.00,67423437,1073741824,782,126,0,20700000,12
1769960017,startup,imgA,0.00,66899149,1073741824,4380,2110,4100,20700000,12
1769960017,startup,imgB,0.00,67423437,1073741824,782,126,0,20700000,12
1769960020,startup,imgA,0.00,66899149,1073741824,4380,2110,4100,20700000,12
1769960020,startup,imgB,0.00,67423437,1073741824,852,126,0,20700000,12
1769960023,startup,imgA,8.79,67087892,1073741824,4380,2110,4100,20700000,12
1769960023,startup,imgB,0.00,67423437,1073741824,852,126,0,20700000,12
1769960026,startup,imgA,0.00,67098378,1073741824,4590,2320,4100,20700000,12
1769960026,startup,imgB,0.07,67633152,1073741824,852,126,0,20700000,12
1769960029,startup,imgA,0.02,67098378,1073741824,4590,2320,4100,20700000,12
1769960029,startup,imgB,0.00,67633152,1073741824,852,126,0,20700000,12
1769960032,startup,imgA,0.00,67098378,1073741824,4630,2360,4100,20700000,12
1769960032,startup,imgB,0.00,67633152,1073741824,852,126,0,20700000,12
1769960035,startup,imgA,0.00,67098378,1073741824,4630,2360,4100,20700000,12
1769960035,startup,imgB,0.00,67633152,1073741824,852,126,0,20700000,12
1769960038,startup,imgA,0.00,67098378,1073741824,4630,2360,4100,20700000,12
1769960038,startup,imgB,0.00,67633152,1073741824,852,126,0,20700000,12
1769960042,startup,imgA,0.00,67098378,1073741824,4760,2570,4100,20700000,12
1769960042,startup,imgB,0.00,67633152,1073741824,852,126,0,20700000,12
1769960045,startup,imgA,0.00,67098378,1073741824,4760,2570,4100,20700000,12
1769960045,startup,imgB,0.00,67633152,1073741824,852,126,0,20700000,12
1769960048,startup,imgA,0.00,67098378,1073741824,4760,2570,4100,20700000,12
1769960048,startup,imgB,0.00,67633152,1073741824,852,126,0,20700000,12
1769960051,startup,imgA,0.00,67098378,1073741824,4760,2570,4100,20700000,12
1769960051,startup,imgB,0.00,67633152,1073741824,922,126,0,20700000,12
1769960054,startup,imgA,8.33,67192750,1073741824,4760,2570,4100,20700000,12
1769960054,startup,imgB,0.02,67706552,1073741824,922,126,0,20700000,12
1769960057,startup,imgA,0.00,67203236,1073741824,4890,2780,4100,20700000,12
1769960057,startup,imgB,0.00,67706552,1073741824,922,126,0,20700000,12
1769960060,startup,imgA,0.00,67203236,1073741824,5000,2820,4100,20700000,12
1769960060,startup,imgB,0.01,67706552,1073741824,922,126,0,20700000,12
1769960063,startup,imgA,0.00,67203236,1073741824,5000,2820,4100,20700000,12
1769960063,startup,imgB,0.00,67706552,1073741824,922,126,0,20700000,12
1769960067,startup,imgA,0.00,67203236,1073741824,5000,2820,4100,20700000,12
1769960067,startup,imgB,0.00,67706552,1073741824,922,126,0,20700000,12
1769960070,startup,imgA,0.10,67213722,1073741824,5140,3030,4100,20700000,12
1769960070,startup,imgB,0.00,67706552,1073741824,922,126,0,20700000,12
1769960073,startup,imgA,0.00,67203236,1073741824,5140,3030,4100,20700000,12
1769960073,startup,imgB,0.00,67706552,1073741824,922,126,0,20700000,12
1769960076,startup,imgA,0.00,67203236,1073741824,5140,3030,4100,20700000,12
1769960076,startup,imgB,0.00,67706552,1073741824,922,126,0,20700000,12
1769960079,startup,imgA,0.00,67203236,1073741824,5140,3030,4100,20700000,12
1769960079,startup,imgB,0.00,67706552,1073741824,922,126,0,20700000,12
1769960082,startup,imgA,0.00,67203236,1073741824,5140,3030,4100,20700000,12
1769960082,startup,imgB,0.00,67706552,1073741824,922,126,0,20700000,12
1769960085,startup,imgA,0.15,67308093,1073741824,5270,3240,4100,20700000,12
1769960085,startup,imgB,0.04,67790438,1073741824,922,126,0,20700000,12
1769960088,startup,imgA,0.00,67308093,1073741824,5270,3240,4100,20700000,12
1769960088,startup,imgB,0.00,67790438,1073741824,922,126,0,20700000,12
1769960092,startup,imgA,0.00,67308093,1073741824,5310,3280,4100,20700000,12
1769960092,startup,imgB,0.00,67790438,1073741824,922,126,0,20700000,12
1769960095,startup,imgA,0.00,67308093,1073741824,5310,3280,4100,20700000,12
1769960095,startup,imgB,0.00,67790438,1073741824,922,126,0,20700000,12
1769960098,startup,imgA,0.00,67308093,1073741824,5310,3280,4100,20700000,12
1769960098,startup,imgB,0.00,67790438,1073741824,922,126,0,20700000,12
1769960101,startup,imgA,0.00,67308093,1073741824,5440,3490,4100,20700000,12
1769960101,startup,imgB,0.03,67790438,1073741824,922,126,0,20700000,12
1769960104,startup,imgA,0.00,67308093,1073741824,5440,3490,4100,20700000,12
1769960104,startup,imgB,0.00,67790438,1073741824,922,126,0,20700000,12
1769960107,startup,imgA,0.00,67308093,1073741824,5440,3490,4100,20700000,12
1769960107,startup,imgB,0.00,67790438,1073741824,992,126,0,20700000,12
1769960110,startup,imgA,0.00,67308093,1073741824,5440,3490,4100,20700000,12
1769960110,startup,imgB,0.00,67790438,1073741824,992,126,0,20700000,12
1769960113,startup,imgA,0.00,67308093,1073741824,5440,3490,4100,20700000,12
1769960113,startup,imgB,8.16,67863839,1073741824,992,126,0,20700000,12
1769960117,startup,imgA,0.00,67391980,1073741824,5580,3700,4100,20700000,12
1769960117,startup,imgB,0.00,67863839,1073741824,992,126,0,20700000,12
1769960120,startup,imgA,0.00,67391980,1073741824,5620,3750,4100,20700000,12
1769960120,startup,imgB,0.00,67863839,1073741824,992,126,0,20700000,12
1769960123,startup,imgA,0.00,67391980,1073741824,5620,3750,4100,20700000,12
1769960123,startup,imgB,0.00,67863839,1073741824,992,126,0,20700000,12
1769960126,startup,imgA,0.00,67391980,1073741824,5620,3750,4100,20700000,12
1769960126,startup,imgB,0.00,67863839,1073741824,992,126,0,20700000,12
1769960129,startup,imgA,0.06,67391980,1073741824,5620,3960,4100,20700000,12
1769960129,startup,imgB,0.00,67863839,1073741824,992,126,0,20700000,12
1769960132,startup,imgA,0.00,67402465,1073741824,5820,3960,4100,20700000,12
1769960132,startup,imgB,0.00,67863839,1073741824,992,126,0,20700000,12
1769960135,startup,imgA,0.00,67402465,1073741824,5820,3960,4100,20700000,12
1769960135,startup,imgB,0.00,67863839,1073741824,992,126,0,20700000,12
1769960138,startup,imgA,0.00,67402465,1073741824,5820,3960,4100,20700000,12
1769960138,startup,imgB,0.00,67863839,1073741824,992,126,0,20700000,12
1769960140,startup,imgA,0.00,67402465,1073741824,5820,3960,4100,20700000,12
1769960140,startup,imgB,0.00,67863839,1073741824,992,126,0,20700000,12
1769960144,startup,imgA,0.00,67402465,1073741824,5820,3960,4100,20700000,12
1769960144,startup,imgB,8.39,68042097,1073741824,992,126,0,20700000,12
1769960147,startup,imgA,0.00,67580723,1073741824,5950,4170,4100,20700000,12
1769960147,startup,imgB,0.00,68042097,1073741824,992,126,0,20700000,12
1769960149,startup,imgA,0.02,67580723,1073741824,5950,4170,4100,20700000,12
1769960149,startup,imgB,0.00,68042097,1073741824,992,126,0,20700000,12
